"kind","totalItems","items__kind","items__id","items__etag","items__selfLink","items__volumeInfo__title","items__volumeInfo__subtitle","items__volumeInfo__authors__001","items__volumeInfo__publisher","items__volumeInfo__publishedDate","items__volumeInfo__description","items__volumeInfo__industryIdentifiers__type","items__volumeInfo__industryIdentifiers__identifier","items__volumeInfo__readingModes__text","items__volumeInfo__readingModes__image","items__volumeInfo__printType","items__volumeInfo__categories__-","items__volumeInfo__averageRating","items__volumeInfo__ratingsCount","items__volumeInfo__maturityRating","items__volumeInfo__allowAnonLogging","items__volumeInfo__contentVersion","items__volumeInfo__panelizationSummary__containsEpubBubbles","items__volumeInfo__panelizationSummary__containsImageBubbles","items__volumeInfo__imageLinks__smallThumbnail","items__volumeInfo__imageLinks__thumbnail","items__volumeInfo__language","items__volumeInfo__previewLink","items__volumeInfo__infoLink","items__volumeInfo__canonicalVolumeLink","items__saleInfo__country","items__saleInfo__saleability","items__saleInfo__isEbook","items__accessInfo__country","items__accessInfo__viewability","items__accessInfo__embeddable","items__accessInfo__publicDomain","items__accessInfo__textToSpeechPermission","items__accessInfo__epub__isAvailable","items__accessInfo__epub__acsTokenLink","items__accessInfo__pdf__isAvailable","items__accessInfo__webReaderLink","items__accessInfo__accessViewStatus","items__accessInfo__quoteSharingAllowed","items__searchInfo__textSnippet","items__volumeInfo__pageCount","items__saleInfo__listPrice__amount","items__saleInfo__listPrice__currencyCode","items__saleInfo__retailPrice__amount","items__saleInfo__retailPrice__currencyCode","items__saleInfo__buyLink","items__saleInfo__offers__finskyOfferType","items__saleInfo__offers__listPrice__amountInMicros","items__saleInfo__offers__listPrice__currencyCode","items__saleInfo__offers__retailPrice__amountInMicros","items__saleInfo__offers__retailPrice__currencyCode","items__saleInfo__offers__giftable","items__accessInfo__pdf__acsTokenLink","items__volumeInfo__authors__002"
"books#volumes","1","books#volume","9G0sEAAAQBAJ","CRIQcTR/PqY","https://www.googleapis.com/books/v1/volumes/9G0sEAAAQBAJ","Rigged","How the Media, Big Tech, and the Democrats Seized Our Elections","Mollie Hemingway","Simon and Schuster","2021-09-21","Stunned by the turbulence of the 2020 election, millions of Americans are asking the forbidden question: what really happened? It was a devastating triple punch. Capping their four-year campaign to destroy the Trump presidency, the media portrayed a Democratic victory as necessary and inevitable. Big Tech, wielding unprecedented powers, vaporized dissent and erased damning reports about the Biden family's corruption. And Democratic operatives, exploiting a public health crisis, shamelessly manipulated the voting process itself. Silenced and subjected, the American people lost their faith in the system. RIGGED is the definitive account of the 2020 election. Based on Mollie Hemingway's exclusive interviews with campaign officials, reporters, Supreme Court justices, and President Trump himself, it exposes the fraud and cynicism behind the Democrats' historic power-grab. Rewriting history is a specialty of the radical left, now in control of America's political and cultural heights. But they will have to contend with the determination, insight, and eloquence of Mollie Hemingway. RIGGED is a reminder for weary patriots that truth is still the most powerful weapon. The stakes for our democracy have never been higher.","ISBN_13","9781684512638","True","False","BOOK","Political Science","","","NOT_MATURE","False","preview-1.0.0","False","False","http://books.google.com/books/content?id=9G0sEAAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books/content?id=9G0sEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api","en","http://books.google.com/books?id=9G0sEAAAQBAJ&dq=intitle:Rigged:+How+the+Media,+Big+Tech,+and+the+Democrats+Seized+Our+Elections+inauthor:Mollie+Hemingway&hl=&cd=1&source=gbs_api","http://books.google.com/books?id=9G0sEAAAQBAJ&dq=intitle:Rigged:+How+the+Media,+Big+Tech,+and+the+Democrats+Seized+Our+Elections+inauthor:Mollie+Hemingway&hl=&source=gbs_api","https://books.google.com/books/about/Rigged.html?hl=&id=9G0sEAAAQBAJ","US","NOT_FOR_SALE","False","US","NO_PAGES","False","False","ALLOWED_FOR_ACCESSIBILITY","False","","False","http://play.google.com/books/reader?id=9G0sEAAAQBAJ&hl=&printsec=frontcover&source=gbs_api","NONE","False","But they will have to contend with the determination, insight, and eloquence of Mollie Hemingway. RIGGED is a reminder for weary patriots that truth is still the most powerful weapon. The stakes for our democracy have never been higher.","256","","","","","","","","","","","","",""
"","","","","","","","","","","","","ISBN_10","1684512638","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","_BreDwAAQBAJ","SyPT+s+DcDE","https://www.googleapis.com/books/v1/volumes/_BreDwAAQBAJ","What Happened to You?","Conversations on Trauma, Resilience, and Healing","Oprah Winfrey","Flatiron Books","2021-04-27","“Through this lens we can build a renewed sense of personal self-worth and ultimately recalibrate our responses to circumstances, situations, and relationships. It is, in other words, the key to reshaping our very lives.” —Oprah Winfrey This book is going to change the way you see your life. Have you ever wondered ""Why did I do that?"" or ""Why can't I just control my behavior?"" Others may judge our reactions and think, ""What's wrong with that person?"" When questioning our emotions, it's easy to place the blame on ourselves; holding ourselves and those around us to an impossible standard. It's time we started asking a different question. Through deeply personal conversations, Oprah Winfrey and renowned brain and trauma expert Dr. Bruce Perry offer a groundbreaking and profound shift from asking “What’s wrong with you?” to “What happened to you?” Our earliest experiences shape our lives far down the road, and What Happened to You? provides powerful scientific and emotional insights into the behavioral patterns so many of us struggle to understand. Here, Winfrey shares stories from her own past, understanding through experience the vulnerability that comes from facing trauma and adversity at a young age. Joining forces with Dr. Perry, one of the world’s leading experts on childhood and brain development, Winfrey and Dr. Perry marry the power of storytelling with science to better understand and overcome the effects of our pasts. In conversation throughout the book, the two focus on understanding people, behavior, and ourselves. It’s a subtle but profound shift in our approach to trauma, and it’s one that allows us to understand our pasts in order to clear a path to our future—opening the door to resilience and healing in a proven, powerful way.","ISBN_13","9781250223210","True","False","BOOK","Psychology","","","NOT_MATURE","True","1.2.2.0.preview.2","False","False","http://books.google.com/books/content?id=_BreDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books/content?id=_BreDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","en","http://books.google.com/books?id=_BreDwAAQBAJ&printsec=frontcover&dq=intitle:What+Happened+to+You%3F:+Conversations+on+Trauma,+Resilience,+and+Healing+inauthor:Oprah+Winfrey&hl=&cd=1&source=gbs_api","https://play.google.com/store/books/details?id=_BreDwAAQBAJ&source=gbs_api","https://play.google.com/store/books/details?id=_BreDwAAQBAJ","US","FOR_SALE","True","US","PARTIAL","True","False","ALLOWED","True","http://books.google.com/books/download/What_Happened_to_You-sample-epub.acsm?id=_BreDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api","False","http://play.google.com/books/reader?id=_BreDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api","SAMPLE","False","It is, in other words, the key to reshaping our very lives.”—Oprah Winfrey This book is going to change the way you see your life. Have you ever wondered &quot;Why did I do that?&quot; or &quot;Why can&#39;t I just control my behavior?","256","14.99","USD","14.99","USD","https://play.google.com/store/books/details?id=_BreDwAAQBAJ&rdid=book-_BreDwAAQBAJ&rdot=1&source=gbs_api","1","14990000","USD","14990000","USD","True","","Bruce D. Perry"
"","","","","","","","","","","","","ISBN_10","1250223210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","N-lqxAEACAAJ","b0tzKWklDaY","https://www.googleapis.com/books/v1/volumes/N-lqxAEACAAJ","If You Tell","A True Story of Murder, Family Secrets, and the Unbreakable Bond of Sisterhood","Gregg Olsen","Thomas & Mercer","2019-12","No. 1 New York Times-bestselling author Olsen's shocking and empowering true-crime story of three sisters determined to survive their mother's house of horrors. Harrowing and heartrending, If You Tell is a survivor's story of absolute evil--and the freedom and justice these three sisters risked their lives to fight for. for.","ISBN_10","1542005221","False","False","BOOK","True Crime","","","NOT_MATURE","False","preview-1.0.0","False","False","http://books.google.com/books/content?id=N-lqxAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books/content?id=N-lqxAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api","en","http://books.google.com/books?id=N-lqxAEACAAJ&dq=intitle:If+You+Tell:+A+True+Story+of+Murder,+Family+Secrets,+and+the+Unbreakable+Bond+of+Sisterhood+inauthor:Gregg+Olsen&hl=&cd=1&source=gbs_api","http://books.google.com/books?id=N-lqxAEACAAJ&dq=intitle:If+You+Tell:+A+True+Story+of+Murder,+Family+Secrets,+and+the+Unbreakable+Bond+of+Sisterhood+inauthor:Gregg+Olsen&hl=&source=gbs_api","https://books.google.com/books/about/If_You_Tell.html?hl=&id=N-lqxAEACAAJ","US","NOT_FOR_SALE","False","US","NO_PAGES","False","False","ALLOWED","False","","False","http://play.google.com/books/reader?id=N-lqxAEACAAJ&hl=&printsec=frontcover&source=gbs_api","NONE","False","Harrowing and heartrending, If You Tell is a survivor&#39;s story of absolute evil--and the freedom and justice these three sisters risked their lives to fight for. for.","428","","","","","","","","","","","","",""
"","","","","","","","","","","","","ISBN_13","9781542005227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","_gQXEAAAQBAJ","7tmgCQSt310","https://www.googleapis.com/books/v1/volumes/_gQXEAAAQBAJ","The Bomber Mafia","A Dream, a Temptation, and the Longest Night of the Second World War","Malcolm Gladwell","Little, Brown","2021-04-27","An exploration of how technology and best intentions collide in the heat of war In The Bomber Mafia, Malcolm Gladwell weaves together the stories of a Dutch genius and his homemade computer, a band of brothers in central Alabama, a British psychopath, and pyromaniacal chemists at Harvard to examine one of the greatest moral challenges in modern American history. Most military thinkers in the years leading up to World War II saw the airplane as an afterthought. But a small band of idealistic strategists, the “Bomber Mafia,” asked: What if precision bombing could cripple the enemy and make war far less lethal? In contrast, the bombing of Tokyo on the deadliest night of the war was the brainchild of General Curtis LeMay, whose brutal pragmatism and scorched-earth tactics in Japan cost thousands of civilian lives, but may have spared even more by averting a planned US invasion. In The Bomber Mafia, Gladwell asks, “Was it worth it?” Things might have gone differently had LeMay’s predecessor, General Haywood Hansell, remained in charge. Hansell believed in precision bombing, but when he and Curtis LeMay squared off for a leadership handover in the jungles of Guam, LeMay emerged victorious, leading to the darkest night of World War II. The Bomber Mafia is a riveting tale of persistence, innovation, and the incalculable wages of war.","ISBN_13","9780316296939","True","False","BOOK","History","4","2","NOT_MATURE","True","1.2.2.0.preview.2","False","False","http://books.google.com/books/content?id=_gQXEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books/content?id=_gQXEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","en","http://books.google.com/books?id=_gQXEAAAQBAJ&pg=PP1&dq=intitle:The+Bomber+Mafia:+A+Dream,+a+Temptation,+and+the+Longest+Night+of+the+Second+World+War+inauthor:Malcolm+Gladwell&hl=&cd=1&source=gbs_api","https://play.google.com/store/books/details?id=_gQXEAAAQBAJ&source=gbs_api","https://play.google.com/store/books/details?id=_gQXEAAAQBAJ","US","FOR_SALE","True","US","PARTIAL","True","False","ALLOWED","True","http://books.google.com/books/download/The_Bomber_Mafia-sample-epub.acsm?id=_gQXEAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api","False","http://play.google.com/books/reader?id=_gQXEAAAQBAJ&hl=&printsec=frontcover&source=gbs_api","SAMPLE","False","A <b>Dream, a Temptation, and the Longest Night of the Second World War</b> Malcolm <br>\n<b>Gladwell</b>. THE <b>BOMBER MAFIA A DREAM . A TEMPTATION , AND THE</b> <br>\n<b>LONGEST NIGHT OF THE SECOND WORLD WAR</b> MALCOLM <b>GLADWELL</b> LB <br>\nLittle&nbsp;...","288","14.99","USD","14.99","USD","https://play.google.com/store/books/details?id=_gQXEAAAQBAJ&rdid=book-_gQXEAAAQBAJ&rdot=1&source=gbs_api","1","14990000","USD","14990000","USD","True","",""
"","","","","","","","","","","","","ISBN_10","0316296937","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","tg4KilgfNY4C","2F8+8o07egA","https://www.googleapis.com/books/v1/volumes/tg4KilgfNY4C","""The Good War""","An Oral History of World War II","Studs Terkel","New Press/ORIM","2011-07-26","Winner of the Pulitzer Prize: “The richest and most powerful single document of the American experience in World War II” (The Boston Globe). “The Good War” is a testament not only to the experience of war but to the extraordinary skill of Studs Terkel as an interviewer and oral historian. From a pipe fitter’s apprentice at Pearl Harbor to a crew member of the flight that dropped the atomic bomb on Nagasaki, his subjects are open and unrelenting in their analyses of themselves and their experiences, producing what People magazine has called “a splendid epic history” of WWII. With this volume Terkel expanded his scope to the global and the historical, and the result is a masterpiece of oral history. “Tremendously compelling, somehow dramatic and intimate at the same time, as if one has stumbled on private accounts in letters locked in attic trunks . . . In terms of plain human interest, Mr. Terkel may well have put together the most vivid collection of World War II sketches ever gathered between covers.” —The New York Times Book Review “I promise you will remember your war years, if you were alive then, with extraordinary vividness as you go through Studs Terkel’s book. Or, if you are too young to remember, this is the best place to get a sense of what people were feeling.” —Chicago Tribune “A powerful book, repeatedly moving and profoundly disturbing.” —People","ISBN_13","9781595587596","True","True","BOOK","History","4.5","11","NOT_MATURE","True","7.20.16.0.preview.3","False","False","http://books.google.com/books/content?id=tg4KilgfNY4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books/content?id=tg4KilgfNY4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","en","http://books.google.com/books?id=tg4KilgfNY4C&printsec=frontcover&dq=intitle:%22The+Good+War%22:+An+Oral+History+of+World+War+II+inauthor:Studs+Terkel&hl=&cd=1&source=gbs_api","https://play.google.com/store/books/details?id=tg4KilgfNY4C&source=gbs_api","https://play.google.com/store/books/details?id=tg4KilgfNY4C","US","FOR_SALE","True","US","PARTIAL","True","False","ALLOWED","True","http://books.google.com/books/download/The_Good_War-sample-epub.acsm?id=tg4KilgfNY4C&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api","True","http://play.google.com/books/reader?id=tg4KilgfNY4C&hl=&printsec=frontcover&source=gbs_api","SAMPLE","False","With this volume Terkel expanded his scope to the global and the historical, and the result is a masterpiece of oral history. “Tremendously compelling, somehow dramatic and intimate at the same time, as if one has stumbled on private ...","608","1.99","USD","1.99","USD","https://play.google.com/store/books/details?id=tg4KilgfNY4C&rdid=book-tg4KilgfNY4C&rdot=1&source=gbs_api","1","1990000","USD","1990000","USD","True","http://books.google.com/books/download/The_Good_War-sample-pdf.acsm?id=tg4KilgfNY4C&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api",""
"","","","","","","","","","","","","ISBN_10","1595587594","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","1-I4zgEACAAJ","0LKPn2Q3NWM","https://www.googleapis.com/books/v1/volumes/1-I4zgEACAAJ","Home Game","","Lisa Suzanne","","2021-02-09","Getting fired and dumped in the same thirty seconds makes for a pretty bad Tuesday. But by Thursday, I'll be in Vegas celebrating my brother's wedding. Since I could use a fresh start, he offers me a place to stay with a buddy of his.At the bachelorette party, a raunchy game results in a quest to find me a one-night stand. When a hunk with dark blue eyes and perfect bone structure hits me with a silly line at the bar, my mission is complete.I vow to move on from our steamy night as I head to the rehearsal dinner, certain one of my brother's hot pro football player groomsmen will be my Prince Charming.Then the best man turns around. Dark blue eyes. Perfect bone structure. A body I won't soon forget.And apparently my new roommate.This is the first book in the VEGAS ACES series.","ISBN_13","9798707092992","False","False","BOOK","","5","1","NOT_MATURE","False","preview-1.0.0","False","False","http://books.google.com/books/content?id=1-I4zgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books/content?id=1-I4zgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api","en","http://books.google.com/books?id=1-I4zgEACAAJ&dq=intitle:Home+Game+(Vegas+Aces+Book+1)+inauthor:Lisa+Suzanne&hl=&cd=1&source=gbs_api","http://books.google.com/books?id=1-I4zgEACAAJ&dq=intitle:Home+Game+(Vegas+Aces+Book+1)+inauthor:Lisa+Suzanne&hl=&source=gbs_api","https://books.google.com/books/about/Home_Game.html?hl=&id=1-I4zgEACAAJ","US","NOT_FOR_SALE","False","US","NO_PAGES","False","False","ALLOWED","False","","False","http://play.google.com/books/reader?id=1-I4zgEACAAJ&hl=&printsec=frontcover&source=gbs_api","NONE","False","Dark blue eyes. Perfect bone structure. A body I won&#39;t soon forget.And apparently my new roommate.This is the first book in the VEGAS ACES series.","162","","","","","","","","","","","","",""
"books#volumes","1","books#volume","9My-zQEACAAJ","wbkec2yxTAY","https://www.googleapis.com/books/v1/volumes/9My-zQEACAAJ","The Puma Years","A Memoir of Love and Transformation in the Bolivian Jungle","Laura Coleman","Little A","2021-06","In this rapturous memoir, writer and activist Laura Coleman shares the story of her liberating journey in the Amazon jungle, where she fell in love with a magnificent cat who changed her life. Laura was in her early twenties and directionless when she quit her job to backpack in Bolivia. Fate landed her at a wildlife sanctuary on the edge of the Amazon jungle where she was assigned to a beautiful and complex puma named Wayra. Wide-eyed, inexperienced, and comically terrified, Laura made the scrappy, make-do camp her home. And in Wayra, she made a friend for life. They weren't alone, not with over a hundred quirky animals to care for, each lost and hurt in their own way: a pair of suicidal, bra-stealing monkeys, a frustrated parrot desperate to fly, and a pig with a wicked sense of humor. The humans, too, were cause for laughter and tears. There were animal whisperers, committed staff, wildly devoted volunteers, handsome heartbreakers, and a machete-wielding prom queen who carried Laura through. Most of all, there was the jungle--lyrical and alive--and there was Wayra, who would ultimately teach Laura so much about love, healing, and the person she was capable of becoming. Set against a turbulent and poignant backdrop of deforestation, the illegal pet trade, and forest fires, The Puma Years explores what happens when two desperate creatures in need of rescue find one another.","ISBN_10","1542022193","False","False","BOOK","Biography & Autobiography","","","NOT_MATURE","False","preview-1.0.0","False","False","http://books.google.com/books/content?id=9My-zQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books/content?id=9My-zQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api","en","http://books.google.com/books?id=9My-zQEACAAJ&dq=intitle:The+Puma+Years:+A+Memoir+inauthor:Laura+Coleman&hl=&cd=1&source=gbs_api","http://books.google.com/books?id=9My-zQEACAAJ&dq=intitle:The+Puma+Years:+A+Memoir+inauthor:Laura+Coleman&hl=&source=gbs_api","https://books.google.com/books/about/The_Puma_Years.html?hl=&id=9My-zQEACAAJ","US","NOT_FOR_SALE","False","US","NO_PAGES","False","False","ALLOWED","False","","False","http://play.google.com/books/reader?id=9My-zQEACAAJ&hl=&printsec=frontcover&source=gbs_api","NONE","False","In this rapturous memoir, writer and activist Laura Coleman shares the story of her liberating journey in the Amazon jungle, where she fell in love with a magnificent cat who changed her life.","320","","","","","","","","","","","","",""
"","","","","","","","","","","","","ISBN_13","9781542022194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","hWB9rK9y6iMC","mVeUiwWLEbE","https://www.googleapis.com/books/v1/volumes/hWB9rK9y6iMC","The Last Jew of Treblinka","A Memoir","Chil Rajchman","Open Road Media","2012-05-01","From one of the lone survivors of the Treblinka concentration camp comes a devastating memoir of the Holocaust in the tradition of Primo Levi’s Survival in Auschwitz. Why did some live while so many others perished? Tiny children, old men, beautiful girls—in the gas chambers of Treblinka, all were equal. A central cog in the wheel of Adolf Hitler’s Final Solution, the fires of Treblinka were kept burning night and day. Chil Rajchman was twenty-eight when he arrived at Treblinka in 1942. At the extermination camp, he was forced to work as a “barber,” shaving the heads of victims, and a “dentist,” pulling gold teeth from corpses. But he escaped eleven months later and survived to tell the shocking and heartbreaking tale of his experience—and of those who didn’t make it out alive. Elie Wiesel calls The Last Jew of Treblinka “an important, heart-rending contribution to our search for truth.” Poignant and powerful, this memoir provides the only survivors’ record of the horrifying Polish extermination camp. Originally written in Yiddish in 1945, without hope or agenda other than to bear witness, Rajchman’s story shows that remembering is sometimes the bravest and most painful act of all.","ISBN_13","9781453249253","True","True","BOOK","Biography & Autobiography","4.5","9","NOT_MATURE","True","3.20.20.0.preview.3","False","False","http://books.google.com/books/content?id=hWB9rK9y6iMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books/content?id=hWB9rK9y6iMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","en","http://books.google.com/books?id=hWB9rK9y6iMC&printsec=frontcover&dq=intitle:The+Last+Jew+of+Treblinka:+A+Memoir+inauthor:Chil+Rajchman&hl=&cd=1&source=gbs_api","https://play.google.com/store/books/details?id=hWB9rK9y6iMC&source=gbs_api","https://play.google.com/store/books/details?id=hWB9rK9y6iMC","US","FOR_SALE","True","US","PARTIAL","True","False","ALLOWED","True","http://books.google.com/books/download/The_Last_Jew_of_Treblinka-sample-epub.acsm?id=hWB9rK9y6iMC&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api","True","http://play.google.com/books/reader?id=hWB9rK9y6iMC&hl=&printsec=frontcover&source=gbs_api","SAMPLE","False","Elie Wiesel calls The Last Jew of Treblinka “an important, heart-rending contribution to our search for truth.” Poignant and powerful, this memoir provides the only survivors’ record of the horrifying Polish extermination camp.","192","10.99","USD","10.99","USD","https://play.google.com/store/books/details?id=hWB9rK9y6iMC&rdid=book-hWB9rK9y6iMC&rdot=1&source=gbs_api","1","10990000","USD","10990000","USD","True","http://books.google.com/books/download/The_Last_Jew_of_Treblinka-sample-pdf.acsm?id=hWB9rK9y6iMC&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api",""
"","","","","","","","","","","","","ISBN_10","1453249257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","gzudBAAAQBAJ","Ztm4TaebllQ","https://www.googleapis.com/books/v1/volumes/gzudBAAAQBAJ","Franklin Barbecue","A Meat-Smoking Manifesto [A Cookbook]","Aaron Franklin","Ten Speed Press","2015-04-07","NEW YORK TIMES BESTSELLER • A complete meat and brisket-cooking education from the country's most celebrated pitmaster and owner of the wildly popular Austin restaurant Franklin Barbecue. When Aaron Franklin and his wife, Stacy, opened up a small barbecue trailer on the side of an Austin, Texas, interstate in 2009, they had no idea what they’d gotten themselves into. Today, Franklin Barbecue has grown into the most popular, critically lauded, and obsessed-over barbecue joint in the country (if not the world)—and Franklin is the winner of every major barbecue award there is. In this much-anticipated debut, Franklin and coauthor Jordan Mackay unlock the secrets behind truly great barbecue, and share years’ worth of hard-won knowledge. Franklin Barbecue is a definitive resource for the backyard pitmaster, with chapters dedicated to building or customizing your own smoker; finding and curing the right wood; creating and tending perfect fires; sourcing top-quality meat; and of course, cooking mind-blowing, ridiculously delicious barbecue, better than you ever thought possible.","ISBN_13","9781607747215","True","False","BOOK","Cooking","","","NOT_MATURE","True","1.7.6.0.preview.2","False","False","http://books.google.com/books/content?id=gzudBAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books/content?id=gzudBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","en","http://books.google.com/books?id=gzudBAAAQBAJ&printsec=frontcover&dq=intitle:Franklin+Barbecue:+A+Meat-Smoking+Manifesto+%5BA+Cookbook%5D+inauthor:Aaron+Franklin&hl=&cd=1&source=gbs_api","https://play.google.com/store/books/details?id=gzudBAAAQBAJ&source=gbs_api","https://play.google.com/store/books/details?id=gzudBAAAQBAJ","US","FOR_SALE","True","US","PARTIAL","True","False","ALLOWED_FOR_ACCESSIBILITY","True","http://books.google.com/books/download/Franklin_Barbecue-sample-epub.acsm?id=gzudBAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api","False","http://play.google.com/books/reader?id=gzudBAAAQBAJ&hl=&printsec=frontcover&source=gbs_api","SAMPLE","False","Franklin Barbecue is a definitive resource for the backyard pitmaster, with chapters dedicated to building or customizing your own smoker; finding and curing the right wood; creating and tending perfect fires; sourcing top-quality meat; and ...","224","15.99","USD","15.99","USD","https://play.google.com/store/books/details?id=gzudBAAAQBAJ&rdid=book-gzudBAAAQBAJ&rdot=1&source=gbs_api","1","15990000","USD","15990000","USD","True","","Jordan Mackay"
"","","","","","","","","","","","","ISBN_10","1607747219","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","1K0HEAAAQBAJ","p0zZWppokzU","https://www.googleapis.com/books/v1/volumes/1K0HEAAAQBAJ","Killing the Mob","The Fight Against Organized Crime in America","Bill O'Reilly","St. Martin's Press","2021-05-04","In the tenth book in the multimillion-selling Killing series, Bill O’Reilly and Martin Dugard take on their most controversial subject yet: The Mob. Killing the Mob is the tenth book in Bill O'Reilly's #1 New York Times bestselling series of popular narrative histories, with sales of nearly 18 million copies worldwide, and over 320 weeks on the New York Times bestseller list. O’Reilly and co-author Martin Dugard trace the brutal history of 20th Century organized crime in the United States, and expertly plumb the history of this nation’s most notorious serial robbers, conmen, murderers, and especially, mob family bosses. Covering the period from the 1930s to the 1980s, O’Reilly and Dugard trace the prohibition-busting bank robbers of the Depression Era, such as John Dillinger, Bonnie & Clyde, Pretty Boy Floyd and Baby-Face Nelson. In addition, the authors highlight the creation of the Mafia Commission, the power struggles within the “Five Families,” the growth of the FBI under J. Edgar Hoover, the mob battles to control Cuba, Las Vegas and Hollywood, as well as the personal war between the U.S. Attorney General Bobby Kennedy and legendary Teamsters boss Jimmy Hoffa. O’Reilly and Dugard turn these legendary criminals and their true-life escapades into a read that rivals the most riveting crime novel. With Killing the Mob, their hit series is primed for its greatest success yet.","ISBN_13","9781250273666","True","False","BOOK","History","","","NOT_MATURE","True","1.1.1.0.preview.2","False","False","http://books.google.com/books/content?id=1K0HEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books/content?id=1K0HEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","en","http://books.google.com/books?id=1K0HEAAAQBAJ&printsec=frontcover&dq=intitle:Killing+the+Mob:+The+Fight+Against+Organized+Crime+in+America+(Bill+O%27Reilly%27s+Killing+Series)+inauthor:Bill+O%27Reilly&hl=&cd=1&source=gbs_api","https://play.google.com/store/books/details?id=1K0HEAAAQBAJ&source=gbs_api","https://play.google.com/store/books/details?id=1K0HEAAAQBAJ","US","FOR_SALE","True","US","PARTIAL","True","False","ALLOWED","True","http://books.google.com/books/download/Killing_the_Mob-sample-epub.acsm?id=1K0HEAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api","False","http://play.google.com/books/reader?id=1K0HEAAAQBAJ&hl=&printsec=frontcover&source=gbs_api","SAMPLE","False","In the tenth book in the multimillion-selling Killing series, Bill O’Reilly and Martin Dugard take on their most controversial subject yet: The Mob.","304","14.99","USD","14.99","USD","https://play.google.com/store/books/details?id=1K0HEAAAQBAJ&rdid=book-1K0HEAAAQBAJ&rdot=1&source=gbs_api","1","14990000","USD","14990000","USD","True","","Martin Dugard"
"","","","","","","","","","","","","ISBN_10","1250273668","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
