"status","copyright","errors__001","errors__002","num_results","last_modified","results__list_name","results__list_name_encoded","results__bestsellers_date","results__published_date","results__published_date_description","results__next_published_date","results__previous_published_date","results__display_name","results__normal_list_ends_at","results__updated","results__books__rank","results__books__rank_last_week","results__books__weeks_on_list","results__books__asterisk","results__books__dagger","results__books__primary_isbn10","results__books__primary_isbn13","results__books__publisher","results__books__description","results__books__price","results__books__title","results__books__author","results__books__contributor","results__books__contributor_note","results__books__book_image","results__books__book_image_width","results__books__book_image_height","results__books__amazon_product_url","results__books__age_group","results__books__book_review_link","results__books__first_chapter_link","results__books__sunday_review_link","results__books__article_chapter_link","results__books__isbns__isbn10","results__books__isbns__isbn13","results__books__buy_links__name","results__books__buy_links__url","results__books__book_uri"
"","","","","","","","","","","","","","","","","5","0","0","0","0","1594206562","9781594206566","Penguin Press","A former C.I.A. director defends his policies.","0.00","PLAYING TO THE EDGE","Michael V Hayden","by Michael V. Hayden","","https://storage.googleapis.com/du-prd/books/images/9781594206566.jpg","326","495","http://www.amazon.com/Playing-Edge-American-Intelligence-Terror/dp/1594206562?tag=NYTBSREV-20","","https://www.nytimes.com/2016/03/06/books/review/playing-to-the-edge-bymichael-v-hayden.html","","","","1594206562","9781594206566","Amazon","http://www.amazon.com/Playing-Edge-American-Intelligence-Terror/dp/1594206562?tag=NYTBSREV-20","nyt://book/e8629456-5a36-5cdf-92c6-2ccef997ac6f"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://goto.applebooks.apple/9781594206566?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781594206566",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FPLAYING%252BTO%252BTHE%252BEDGE%252FMichael%252BV%252BHayden%252F9781594206566&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DPLAYING%252BTO%252BTHE%252BEDGE%252BMichael%252BV%252BHayden",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781594206566&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DPLAYING%2BTO%2BTHE%2BEDGE",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781594206566%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DPLAYING%2BTO%2BTHE%2BEDGE%2BMichael%2BV%2BHayden%26aff%3DNYT",""
"","","","","","","","","","","","","","","","","6","0","0","0","0","0316322423","9780316322423","Little, Brown","The experience of the Pakistani girl who advocated for women’s education, was shot by the Taliban, and later won the Nobel Peace Prize.","0.00","I AM MALALA","Malala Yousafzai with Christina Lamb","by Malala Yousafzai with Christina Lamb","","https://storage.googleapis.com/du-prd/books/images/9780316322409.jpg","318","495","http://www.amazon.com/Am-Malala-Stood-Education-Taliban/dp/0316322407?tag=NYTBSREV-20","","","","","","0316322407","9780316322409","Amazon","http://www.amazon.com/Am-Malala-Stood-Education-Taliban/dp/0316322407?tag=NYTBSREV-20","nyt://book/5c31702f-f0e9-542e-b91a-f715bdf2a5b8"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147897978X","9781478979784","Apple Books","https://goto.applebooks.apple/9780316322423?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","031628663X","9780316286633","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316322423",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0316322423","9780316322423","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FI%252BAM%252BMALALA%252FMalala%252BYousafzai%252Bwith%252BChristina%252BLamb%252F9780316322423&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DI%252BAM%252BMALALA%252BMalala%252BYousafzai%252Bwith%252BChristina%252BLamb",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1478902337","9781478902331","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780316322423&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DI%2BAM%2BMALALA",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0297870939","9780297870937","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780316322423%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DI%2BAM%2BMALALA%2BMalala%2BYousafzai%2Bwith%2BChristina%2BLamb%26aff%3DNYT",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1478983701","9781478983705","","",""
"","","","","","","","","","","","","","","","","7","0","0","0","0","None","9781455582297","Twelve","Six C.I.A. contract employees discuss  their experience during the attack on the State Department compound and the nearby C.I.A. station called the “annex” in  Benghazi, Libya, in 2012.","0.00","13 HOURS","Mitchell Zuckoff with members of the Annex Security Team","by Mitchell Zuckoff with members of the Annex Security Team","","https://storage.googleapis.com/du-prd/books/images/9781455582297.jpg","128","194","http://www.amazon.com/13-Hours-Account-Happened-Benghazi-ebook/dp/B00LEWR0SS?tag=NYTBSREV-20","","","","","","1455582271","9781455582273","Amazon","http://www.amazon.com/13-Hours-Account-Happened-Benghazi-ebook/dp/B00LEWR0SS?tag=NYTBSREV-20","nyt://book/4e235339-de31-576b-8741-2a67f104da2f"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1455530093","9781455530090","Apple Books","https://goto.applebooks.apple/9781455582297?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1478953195","9781478953197","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781455582297",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1455538442","9781455538447","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252F13%252BHOURS%252FMitchell%252BZuckoff%252Bwith%252Bmembers%252Bof%252Bthe%252BAnnex%252BSecurity%252BTeam%252F9781455582297&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253D13%252BHOURS%252BMitchell%252BZuckoff%252Bwith%252Bmembers%252Bof%252Bthe%252BAnnex%252BSecurity%252BTeam",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1455538396","9781455538393","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781455582297&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3D13%2BHOURS",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145558228X","9781455582280","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781455582297%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3D13%2BHOURS%2BMitchell%2BZuckoff%2Bwith%2Bmembers%2Bof%2Bthe%2BAnnex%2BSecurity%2BTeam%26aff%3DNYT",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1478961139","9781478961130","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1455561843","9781455561841","","",""
"","","","","","","","","","","","","","","","","8","0","0","0","0","1451635117","9781451635119","Simon & Schuster","NBC’s chief foreign correspondent discusses the Arab Spring and war in the Middle East.","0.00","AND THEN ALL HELL BROKE LOOSE","Richard Engel","by Richard Engel","","https://storage.googleapis.com/du-prd/books/images/9781451635133.jpg","325","495","http://www.amazon.com/And-Then-Hell-Broke-Loose-ebook/dp/B010MHAJTW?tag=NYTBSREV-20","","","","","","1451635117","9781451635119","Amazon","http://www.amazon.com/And-Then-Hell-Broke-Loose-ebook/dp/B010MHAJTW?tag=NYTBSREV-20","nyt://book/ed53a43c-adad-5f1d-bfc4-0387d3f425ac"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1451635133","9781451635133","Apple Books","https://goto.applebooks.apple/9781451635119?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781451635119",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FAND%252BTHEN%252BALL%252BHELL%252BBROKE%252BLOOSE%252FRichard%252BEngel%252F9781451635119&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DAND%252BTHEN%252BALL%252BHELL%252BBROKE%252BLOOSE%252BRichard%252BEngel",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781451635119&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DAND%2BTHEN%2BALL%2BHELL%2BBROKE%2BLOOSE",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781451635119%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DAND%2BTHEN%2BALL%2BHELL%2BBROKE%2BLOOSE%2BRichard%2BEngel%26aff%3DNYT",""
"","","","","","","","","","","","","","","","","9","0","0","0","0","1627792414","9781627792417","Holt","The host of “The O’Reilly Factor” recounts the events surrounding the attempted assassination of President Reagan in 1981.\n","0.00","KILLING REAGAN","Bill O'Reilly and Martin Dugard","by Bill O'Reilly and Martin Dugard","","https://storage.googleapis.com/du-prd/books/images/9781627792424.jpg","328","495","http://www.amazon.com/Killing-Reagan-Violent-Assault-Presidency-ebook/dp/B00UE3T6BW?tag=NYTBSREV-20","","","","","","1627792414","9781627792417","Amazon","http://www.amazon.com/Killing-Reagan-Violent-Assault-Presidency-ebook/dp/B00UE3T6BW?tag=NYTBSREV-20","nyt://book/c8e63d8e-da49-5d9f-ad41-745846e41c82"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1627792422","9781627792424","Apple Books","https://goto.applebooks.apple/9781627792417?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1427262292","9781427262295","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781627792417",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1410482596","9781410482594","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FKILLING%252BREAGAN%252FBill%252BO%252527Reilly%252Band%252BMartin%252BDugard%252F9781627792417&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DKILLING%252BREAGAN%252BBill%252BO%252527Reilly%252Band%252BMartin%252BDugard",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781627792417&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DKILLING%2BREAGAN",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781627792417%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DKILLING%2BREAGAN%2BBill%2BO%2527Reilly%2Band%2BMartin%2BDugard%26aff%3DNYT",""
"","","","","","","","","","","","","","","","","10","0","0","0","0","081298496X","9780812984965","Spiegel & Grau","A law professor and MacArthur grant recipient’s memoir of his decades  of work to free innocent people condemned to death.","0.00","JUST MERCY","Bryan Stevenson","by Bryan Stevenson","","https://storage.googleapis.com/du-prd/books/images/9780812994520.jpg","128","193","http://www.amazon.com/Just-Mercy-Story-Justice-Redemption-ebook/dp/B00JYWVYLY?tag=NYTBSREV-20","","","","https://www.nytimes.com/2014/10/19/books/review/just-mercy-by-bryan-stevenson.html","","0812994523","9780812994520","Amazon","http://www.amazon.com/Just-Mercy-Story-Justice-Redemption-ebook/dp/B00JYWVYLY?tag=NYTBSREV-20","nyt://book/cd6d25c8-a6f0-55a4-b322-e8eb0dbb5fb3"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0553550608","9780553550603","Apple Books","https://goto.applebooks.apple/9780812984965?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1925113574","9781925113570","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780812984965",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","081298496X","9780812984965","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FJUST%252BMERCY%252FBryan%252BStevenson%252F9780812984965&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DJUST%252BMERCY%252BBryan%252BStevenson",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0593133935","9780593133934","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780812984965&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DJUST%2BMERCY",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780812984965%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DJUST%2BMERCY%2BBryan%2BStevenson%26aff%3DNYT",""
"OK","Copyright (c) 2022 The New York Times Company.  All Rights Reserved.","","","10","2019-08-29T21:23:18-04:00","Hardcover Political Books","hardcover-political-books","2016-07-30","2016-08-14","","2016-09-01","2016-07-01","Politics and American History","10","MONTHLY","1","0","0","0","0","1455568872","9781455568871","Center Street","A former Secret Service officer claims to have witnessed scandalous behavior by the Clintons.","0.00","CRISIS OF CHARACTER","Gary J Byrne with Grant M Schmidt","by Gary J. Byrne with Grant M. Schmidt","","https://storage.googleapis.com/du-prd/books/images/9781455568888.jpg","328","495","http://www.amazon.com/Crisis-Character-Discloses-Firsthand-Experience-ebook/dp/B01C3LHS44?tag=NYTBSREV-20","","","","","","1455568872","9781455568871","Amazon","http://www.amazon.com/Crisis-Character-Discloses-Firsthand-Experience-ebook/dp/B01C3LHS44?tag=NYTBSREV-20","nyt://book/33d36062-68cf-52e0-bcd1-6c6066dfb7b2"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1455568880","9781455568888","Apple Books","https://goto.applebooks.apple/9781455568871?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147894367X","9781478943679","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781455568871",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FCRISIS%252BOF%252BCHARACTER%252FGary%252BJ%252BByrne%252Bwith%252BGrant%252BM%252BSchmidt%252F9781455568871&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DCRISIS%252BOF%252BCHARACTER%252BGary%252BJ%252BByrne%252Bwith%252BGrant%252BM%252BSchmidt",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781455568871&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DCRISIS%2BOF%2BCHARACTER",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781455568871%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DCRISIS%2BOF%2BCHARACTER%2BGary%2BJ%2BByrne%2Bwith%2BGrant%2BM%2BSchmidt%26aff%3DNYT",""
"","","","","","","","","","","","","","","","","2","0","0","0","1","1627797890","9781627797894","Holt","Stories of the American Revolution; a companion volume to the Fox News series.","0.00","BILL O'REILLY'S LEGENDS AND LIES: THE PATRIOTS","David Fisher","by David Fisher","","https://storage.googleapis.com/du-prd/books/images/9781627797894.jpg","330","401","http://www.amazon.com/Bill-OReillys-Legends-Lies-Patriots/dp/1627797890?tag=NYTBSREV-20","","","","","","1627797890","9781627797894","Amazon","http://www.amazon.com/Bill-OReillys-Legends-Lies-Patriots/dp/1627797890?tag=NYTBSREV-20","nyt://book/f970a1f3-9a48-59c5-ac0e-13ae55f2830b"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1627797882","9781627797887","Apple Books","https://goto.applebooks.apple/9781627797894?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142727570X","9781427275707","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781627797894",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBILL%252BO%252527REILLY%252527S%252BLEGENDS%252BAND%252BLIES%25253A%252BTHE%252BPATRIOTS%252FDavid%252BFisher%252F9781627797894&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBILL%252BO%252527REILLY%252527S%252BLEGENDS%252BAND%252BLIES%25253A%252BTHE%252BPATRIOTS%252BDavid%252BFisher",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781627797894&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBILL%2BO%2527REILLY%2527S%2BLEGENDS%2BAND%2BLIES%253A%2BTHE%2BPATRIOTS",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781627797894%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBILL%2BO%2527REILLY%2527S%2BLEGENDS%2BAND%2BLIES%253A%2BTHE%2BPATRIOTS%2BDavid%2BFisher%26aff%3DNYT",""
"","","","","","","","","","","","","","","","","3","0","0","0","0","0812993543","9780812993547","Spiegel & Grau","A meditation on race in America as well as a personal  story by the national correspondent of The Atlantic, framed as a letter to his teenage son.","0.00","BETWEEN THE WORLD AND ME","Ta-Nehisi Coates","by Ta-Nehisi Coates","","https://storage.googleapis.com/du-prd/books/images/9780679645986.jpg","326","495","http://www.amazon.com/Between-World-Me-Ta-Nehisi-Coates-ebook/dp/B00SEFAIRI?tag=NYTBSREV-20","","https://www.nytimes.com/2015/08/17/books/review/ta-nehisi-coatess-between-the-world-and-me.html","","","","0812993543","9780812993547","Amazon","http://www.amazon.com/Between-World-Me-Ta-Nehisi-Coates-ebook/dp/B00SEFAIRI?tag=NYTBSREV-20","nyt://book/58581564-a808-52ff-9041-52377646115b"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0451482212","9780451482211","Apple Books","https://goto.applebooks.apple/9780812993547?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1410485846","9781410485847","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780812993547",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBETWEEN%252BTHE%252BWORLD%252BAND%252BME%252FTa-Nehisi%252BCoates%252F9780812993547&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBETWEEN%252BTHE%252BWORLD%252BAND%252BME%252BTa-Nehisi%252BCoates",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780812993547&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBETWEEN%2BTHE%2BWORLD%2BAND%2BME",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780812993547%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBETWEEN%2BTHE%2BWORLD%2BAND%2BME%2BTa-Nehisi%2BCoates%26aff%3DNYT",""
"","","","","","","","","","","","","","","","","4","0","0","0","1","1621573478","9781621573470","Regnery","The conservative author and pundit warns of disaster if Hillary Clinton is elected president.","0.00","HILLARY'S AMERICA","Dinesh D'Souza","by Dinesh D'Souza","","https://storage.googleapis.com/du-prd/books/images/9781621575320.jpg","324","495","http://www.amazon.com/Hillarys-America-Secret-History-Democratic-ebook/dp/B01F1G6FJ2?tag=NYTBSREV-20","","","","","","1621573478","9781621573470","Amazon","http://www.amazon.com/Hillarys-America-Secret-History-Democratic-ebook/dp/B01F1G6FJ2?tag=NYTBSREV-20","nyt://book/6d9d6b61-96cb-5104-820d-ecef781fe91f"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1621575322","9781621575320","Apple Books","https://goto.applebooks.apple/9781621573470?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781621573470",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FHILLARY%252527S%252BAMERICA%252FDinesh%252BD%252527Souza%252F9781621573470&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DHILLARY%252527S%252BAMERICA%252BDinesh%252BD%252527Souza",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781621573470&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DHILLARY%2527S%2BAMERICA",""
