,status,copyright,num_results,results__bestsellers_date,results__published_date,results__published_date_description,results__previous_published_date,results__next_published_date,results__lists__list_id,results__lists__list_name,results__lists__list_name_encoded,results__lists__display_name,results__lists__updated,results__lists__list_image,results__lists__list_image_width,results__lists__list_image_height,results__lists__books__age_group,results__lists__books__amazon_product_url,results__lists__books__article_chapter_link,results__lists__books__author,results__lists__books__book_image,results__lists__books__book_image_width,results__lists__books__book_image_height,results__lists__books__book_review_link,results__lists__books__contributor,results__lists__books__contributor_note,results__lists__books__created_date,results__lists__books__description,results__lists__books__first_chapter_link,results__lists__books__price,results__lists__books__primary_isbn10,results__lists__books__primary_isbn13,results__lists__books__book_uri,results__lists__books__publisher,results__lists__books__rank,results__lists__books__rank_last_week,results__lists__books__sunday_review_link,results__lists__books__title,results__lists__books__updated_date,results__lists__books__weeks_on_list,results__lists__books__buy_links__name,results__lists__books__buy_links__url
358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781543661262&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DWIN
359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781543661262%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DWIN%2BHarlan%2BCoben%26aff%3DNYT
360,,,,,,,,,302.0,Audio Nonfiction,audio-nonfiction,Audio Nonfiction,MONTHLY,,,,,https://www.amazon.com/dp/0593139135?tag=NYTBSREV-20,,Matthew McConaughey,https://storage.googleapis.com/du-prd/books/images/9780593139134.jpg,392.0,500.0,,by Matthew McConaughey,,2021-04-08 00:09:05,"The Academy Award-winning actor shares snippets from the diaries he kept over the last 35 years. Read by the author. 6 hours, 42 minutes unabridged.",,0.0,,9780593294185.0,nyt://book/cdd69a90-455d-5194-8060-86c0df2ea509,Random House Audio,1.0,0.0,,GREENLIGHTS,2021-04-08 00:09:05,0.0,Amazon,https://www.amazon.com/dp/0593139135?tag=NYTBSREV-20
361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=GREENLIGHTS&author=Matthew+McConaughey
362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593294185
363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FGREENLIGHTS%252FMatthew%252BMcConaughey%252F9780593294185&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DGREENLIGHTS%252BMatthew%252BMcConaughey
364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780593294185&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DGREENLIGHTS
365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780593294185%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DGREENLIGHTS%2BMatthew%2BMcConaughey%26aff%3DNYT
366,,,,,,,,,,,,,,,,,,https://www.amazon.com/dp/1524763160?tag=NYTBSREV-20,,Barack Obama,https://storage.googleapis.com/du-prd/books/images/9781524763169.jpg,329.0,500.0,,by Barack Obama,,2021-04-08 00:09:05,"In the first volume of his presidential memoirs, Barack Obama offers personal reflections on his formative years and pivotal moments through his first term. Read by the author. 29 hours, 10 minutes unabridged.",,0.0,,9780525633723.0,nyt://book/13a51dd3-3893-583b-89a9-83027a5bc0a3,Random House Audio,2.0,0.0,,A PROMISED LAND,2021-04-08 00:09:05,0.0,Amazon,https://www.amazon.com/dp/1524763160?tag=NYTBSREV-20
367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=A+PROMISED+LAND&author=Barack+Obama
368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780525633723
369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FA%252BPROMISED%252BLAND%252FBarack%252BObama%252F9780525633723&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DA%252BPROMISED%252BLAND%252BBarack%252BObama
370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780525633723&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DA%2BPROMISED%2BLAND
371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780525633723%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DA%2BPROMISED%2BLAND%2BBarack%2BObama%26aff%3DNYT
372,,,,,,,,,,,,,,,,,,https://www.amazon.com/dp/1982115858?tag=NYTBSREV-20,,Walter Isaacson,https://storage.googleapis.com/du-prd/books/images/9781982115852.jpg,329.0,500.0,,by Walter Isaacson,,2021-04-08 00:09:05,"How the Nobel Prize winner Jennifer Doudna and her colleagues invented CRISPR, a tool that can edit DNA. Read by Kathe Mazur and the author. 16 hours, 4 minutes unabridged.",,0.0,,9781797117058.0,nyt://book/fe1b82cc-838e-5e52-a5c9-0009c313d671,Simon & Schuster Audio,3.0,0.0,,THE CODE BREAKER,2021-04-08 00:09:05,0.0,Amazon,https://www.amazon.com/dp/1982115858?tag=NYTBSREV-20
373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=THE+CODE+BREAKER&author=Walter+Isaacson
374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781797117058
375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BCODE%252BBREAKER%252FWalter%252BIsaacson%252F9781797117058&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BCODE%252BBREAKER%252BWalter%252BIsaacson
376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781797117058&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DTHE%2BCODE%2BBREAKER
377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781797117058%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BCODE%2BBREAKER%2BWalter%2BIsaacson%26aff%3DNYT
378,,,,,,,,,,,,,,,,,,https://www.amazon.com/dp/1984878107?tag=NYTBSREV-20,,Adam Grant,https://storage.googleapis.com/du-prd/books/images/9781984878106.jpg,331.0,500.0,,by Adam Grant,,2021-04-08 00:09:05,"An examination of the cognitive skills of rethinking and unlearning that could be used to adapt to a rapidly changing world. Read by the author. 6 hours, 40 minutes unabridged.",,0.0,,9780593394762.0,nyt://book/ac84ade0-a762-5846-9675-66b2e166b792,Penguin Audio,4.0,0.0,,THINK AGAIN,2021-04-08 00:09:05,0.0,Amazon,https://www.amazon.com/dp/1984878107?tag=NYTBSREV-20
379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=THINK+AGAIN&author=Adam+Grant
380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593394762
381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHINK%252BAGAIN%252FAdam%252BGrant%252F9780593394762&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHINK%252BAGAIN%252BAdam%252BGrant
382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780593394762&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DTHINK%2BAGAIN
383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780593394762%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHINK%2BAGAIN%2BAdam%2BGrant%26aff%3DNYT
384,,,,,,,,,,,,,,,,,,https://www.amazon.com/dp/0593230256?tag=NYTBSREV-20,,Isabel Wilkerson,https://storage.googleapis.com/du-prd/books/images/9780593230251.jpg,330.0,500.0,,by Isabel Wilkerson,,2021-04-08 00:09:05,"The Pulitzer Prize-winning journalist reveals a rigid hierarchy in America today. Read by Robin Miles. 14 hours, 26 minutes unabridged.",,0.0,,9780593339800.0,nyt://book/75a51977-f694-5835-8598-4d4d241d0f04,Penguin Audio,5.0,0.0,,CASTE,2021-04-08 00:09:05,0.0,Amazon,https://www.amazon.com/dp/0593230256?tag=NYTBSREV-20
385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=CASTE&author=Isabel+Wilkerson
386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593339800
387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FCASTE%252FIsabel%252BWilkerson%252F9780593339800&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DCASTE%252BIsabel%252BWilkerson
388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780593339800&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DCASTE
389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780593339800%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DCASTE%2BIsabel%2BWilkerson%26aff%3DNYT
390,,,,,,,,,532.0,Business Books,business-books,Business,MONTHLY,,,,,https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299?tag=NYTBSREV-20,,James Clear,https://storage.googleapis.com/du-prd/books/images/9780735211292.jpg,328.0,495.0,,by James Clear,,2021-04-07 22:57:02,,,0.0,0735211299,9780735211292.0,nyt://book/0398a355-c032-534e-a0af-647b06f0840d,Avery,1.0,0.0,,ATOMIC HABITS,2021-04-07 22:57:02,0.0,Amazon,https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299?tag=NYTBSREV-20
391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=ATOMIC+HABITS&author=James+Clear
392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735211292
393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FATOMIC%252BHABITS%252FJames%252BClear%252F9780735211292&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DATOMIC%252BHABITS%252BJames%252BClear
394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780735211292&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DATOMIC%2BHABITS
395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780735211292%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DATOMIC%2BHABITS%2BJames%2BClear%26aff%3DNYT
396,,,,,,,,,,,,,,,,,,https://www.amazon.com/dp/1538737086?tag=NYTBSREV-20,,Dana Perino,https://storage.googleapis.com/du-prd/books/images/9781538737088.jpg,331.0,500.0,,by Dana Perino,,2021-04-07 22:57:02,,,0.0,1538737086,9781538737088.0,nyt://book/c9e6b915-2919-56f5-86fb-fbb0d4ee895f,Twelve,2.0,0.0,,EVERYTHING WILL BE OKAY,2021-04-07 22:57:02,0.0,Amazon,https://www.amazon.com/dp/1538737086?tag=NYTBSREV-20
397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=EVERYTHING+WILL+BE+OKAY&author=Dana+Perino
398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538737088
399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FEVERYTHING%252BWILL%252BBE%252BOKAY%252FDana%252BPerino%252F9781538737088&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DEVERYTHING%252BWILL%252BBE%252BOKAY%252BDana%252BPerino
400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781538737088&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DEVERYTHING%2BWILL%2BBE%2BOKAY
401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781538737088%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DEVERYTHING%2BWILL%2BBE%2BOKAY%2BDana%2BPerino%26aff%3DNYT
402,,,,,,,,,,,,,,,,,,https://www.amazon.com/dp/0385546130?tag=NYTBSREV-20,,Bill Gates,https://storage.googleapis.com/du-prd/books/images/9780385546133.jpg,342.0,500.0,,by Bill Gates,,2021-04-07 22:57:02,,,0.0,0385546130,9780385546133.0,nyt://book/348a1034-f2ea-5f8a-9fbf-d84575389b0a,Knopf,3.0,0.0,,HOW TO AVOID A CLIMATE DISASTER,2021-04-07 22:57:02,0.0,Amazon,https://www.amazon.com/dp/0385546130?tag=NYTBSREV-20
403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=HOW+TO+AVOID+A+CLIMATE+DISASTER&author=Bill+Gates
404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385546133
405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FHOW%252BTO%252BAVOID%252BA%252BCLIMATE%252BDISASTER%252FBill%252BGates%252F9780385546133&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DHOW%252BTO%252BAVOID%252BA%252BCLIMATE%252BDISASTER%252BBill%252BGates
406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780385546133&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DHOW%2BTO%2BAVOID%2BA%2BCLIMATE%2BDISASTER
407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780385546133%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DHOW%2BTO%2BAVOID%2BA%2BCLIMATE%2BDISASTER%2BBill%2BGates%26aff%3DNYT
408,,,,,,,,,,,,,,,,,,https://www.amazon.com/dp/0393356310?tag=NYTBSREV-20,,Jessica Bruder,https://storage.googleapis.com/du-prd/books/images/9780393356311.jpg,333.0,500.0,,by Jessica Bruder,,2021-04-07 22:57:02,,,0.0,0393356310,9780393356311.0,nyt://book/8a90ea18-778d-56ab-af1c-45457f314cf1,Norton,4.0,0.0,,NOMADLAND,2021-04-07 22:57:02,0.0,Amazon,https://www.amazon.com/dp/0393356310?tag=NYTBSREV-20
409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=NOMADLAND&author=Jessica+Bruder
410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780393356311
411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FNOMADLAND%252FJessica%252BBruder%252F9780393356311&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DNOMADLAND%252BJessica%252BBruder
412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780393356311&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DNOMADLAND
413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780393356311%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DNOMADLAND%2BJessica%2BBruder%26aff%3DNYT
414,,,,,,,,,,,,,,,,,,https://www.amazon.com/dp/1982157801?tag=NYTBSREV-20,,Jamie Kern Lima,https://storage.googleapis.com/du-prd/books/images/9781982157807.jpg,329.0,500.0,,by Jamie Kern Lima,,2021-04-07 22:57:03,,,0.0,1982157801,9781982157807.0,nyt://book/a167b8f1-e4b8-5fc3-9f06-a2317b3d823d,Gallery,5.0,0.0,,BELIEVE IT,2021-04-07 22:57:03,0.0,Amazon,https://www.amazon.com/dp/1982157801?tag=NYTBSREV-20
415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=BELIEVE+IT&author=Jamie+Kern+Lima
416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982157807
417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBELIEVE%252BIT%252FJamie%252BKern%252BLima%252F9781982157807&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBELIEVE%252BIT%252BJamie%252BKern%252BLima
418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781982157807&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DBELIEVE%2BIT
478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780399179587&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DTHE%2BNUMBERS%2BGAME
479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780399179587%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BNUMBERS%2BGAME%2BDanielle%2BSteel%26aff%3DNYT
480,,,,,,,,,10015.0,Middle Grade Paperback Monthly,middle-grade-paperback-monthly,Middle Grade Paperback,MONTHLY,,,,,http://www.amazon.com/The-Only-Ivan-Katherine-Applegate/dp/0061992275?tag=NYTBSREV-20,,Katherine Applegate.,https://storage.googleapis.com/du-prd/books/images/9780061992278.jpg,330.0,466.0,,by Katherine Applegate. Illustrated by Patricia Castelao,Illustrated by Patricia Castelao,2021-04-08 04:29:02,,,0.0,0061992275,9780061992278.0,nyt://book/f6738b4d-ccb6-5abe-9fa1-1db4ff0313c0,HarperCollins,1.0,0.0,,THE ONE AND ONLY IVAN,2021-04-08 04:29:02,0.0,Amazon,http://www.amazon.com/The-Only-Ivan-Katherine-Applegate/dp/0061992275?tag=NYTBSREV-20
481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=THE+ONE+AND+ONLY+IVAN&author=Katherine+Applegate.
482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780061992278
