"status","copyright","num_results","results__bestsellers_date","results__published_date","results__published_date_description","results__previous_published_date","results__next_published_date","results__lists__list_id","results__lists__list_name","results__lists__list_name_encoded","results__lists__display_name","results__lists__updated","results__lists__list_image","results__lists__list_image_width","results__lists__list_image_height","results__lists__books__age_group","results__lists__books__amazon_product_url","results__lists__books__article_chapter_link","results__lists__books__author","results__lists__books__book_image","results__lists__books__book_image_width","results__lists__books__book_image_height","results__lists__books__book_review_link","results__lists__books__contributor","results__lists__books__contributor_note","results__lists__books__created_date","results__lists__books__description","results__lists__books__first_chapter_link","results__lists__books__price","results__lists__books__primary_isbn10","results__lists__books__primary_isbn13","results__lists__books__book_uri","results__lists__books__publisher","results__lists__books__rank","results__lists__books__rank_last_week","results__lists__books__sunday_review_link","results__lists__books__title","results__lists__books__updated_date","results__lists__books__weeks_on_list","results__lists__books__buy_links__name","results__lists__books__buy_links__url"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBELIEVE%252BIT%252FJamie%252BKern%252BLima%252F9781982157807&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBELIEVE%252BIT%252BJamie%252BKern%252BLima"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781982157807&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DBELIEVE%2BIT"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781982157807%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBELIEVE%2BIT%2BJamie%2BKern%2BLima%26aff%3DNYT"
"","","","","","","","","719","Graphic Books and Manga","graphic-books-and-manga","Graphic Books and Manga","MONTHLY","null","null","null","","https://www.amazon.com/dp/1338680455?tag=NYTBSREV-20","","Dav Pilkey","https://storage.googleapis.com/du-prd/books/images/9781338680454.jpg","338","500","","by Dav Pilkey","","2021-04-08 00:09:08","The 10th book in the Dog Man series. Can the power of love overcome the darkness and despair created by new villains?","","0.00","1338680455","9781338680454","nyt://book/f5823fce-ef79-5334-b592-3de792fac91d","Scholastic","1","0","","MOTHERING HEIGHTS","2021-04-08 00:09:08","0","Amazon","https://www.amazon.com/dp/1338680455?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=MOTHERING+HEIGHTS&author=Dav+Pilkey"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781338680454"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FMOTHERING%252BHEIGHTS%252FDav%252BPilkey%252F9781338680454&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DMOTHERING%252BHEIGHTS%252BDav%252BPilkey"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781338680454&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DMOTHERING%2BHEIGHTS"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781338680454%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DMOTHERING%2BHEIGHTS%2BDav%2BPilkey%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/1338712764?tag=NYTBSREV-20","","Dav Pilkey","https://storage.googleapis.com/du-prd/books/images/9781338712766.jpg","338","500","","by Dav Pilkey","","2021-04-08 00:09:08","Stories within a story come to life as Li'l Petey, Flippy and Molly show baby frogs how to create comics.","","0.00","1338712764","9781338712766","nyt://book/e75c5bc9-763d-5c5a-b805-e0fd217e1e08","Scholastic","2","0","","CAT KID COMIC CLUB","2021-04-08 00:09:08","0","Amazon","https://www.amazon.com/dp/1338712764?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=CAT+KID+COMIC+CLUB&author=Dav+Pilkey"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781338712766"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FCAT%252BKID%252BCOMIC%252BCLUB%252FDav%252BPilkey%252F9781338712766&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DCAT%252BKID%252BCOMIC%252BCLUB%252BDav%252BPilkey"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781338712766&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DCAT%2BKID%2BCOMIC%2BCLUB"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781338712766%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DCAT%2BKID%2BCOMIC%2BCLUB%2BDav%2BPilkey%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/1338535625?tag=NYTBSREV-20","","Dav Pilkey","https://storage.googleapis.com/du-prd/books/images/9781338535624.jpg","338","500","","by Dav Pilkey","","2021-04-08 00:09:08","The ninth book in the Dog Man series. After turning in his badge, the canine cop is determined not to just roll over.","","0.00","1338535625","9781338535624","nyt://book/b0d57bad-c889-5e85-bccd-7ea1f7df7bff","Scholastic","3","0","","GRIME AND PUNISHMENT","2021-04-08 00:09:08","0","Amazon","https://www.amazon.com/dp/1338535625?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=GRIME+AND+PUNISHMENT&author=Dav+Pilkey"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781338535624"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FGRIME%252BAND%252BPUNISHMENT%252FDav%252BPilkey%252F9781338535624&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DGRIME%252BAND%252BPUNISHMENT%252BDav%252BPilkey"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781338535624&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DGRIME%2BAND%2BPUNISHMENT"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781338535624%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DGRIME%2BAND%2BPUNISHMENT%2BDav%2BPilkey%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/1338304577?tag=NYTBSREV-20","","Ann M. Martin.","https://storage.googleapis.com/du-prd/books/images/9781338304572.jpg","344","500","","by Ann M. Martin. Illustrated by Gabriela Epstein","Illustrated by Gabriela Epstein","2021-04-08 00:09:08","The ninth book in the Baby-sitters Club series. Claudia must choose between spending time with the very artistic Ashley or the Baby-sitters Club.","","0.00","1338304577","9781338304572","nyt://book/4130bf68-0a36-58fb-94fa-cff4a0fde30b","Scholastic","4","0","","CLAUDIA AND THE NEW GIRL","2021-04-08 00:09:08","0","Amazon","https://www.amazon.com/dp/1338304577?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=CLAUDIA+AND+THE+NEW+GIRL&author=Ann+M.+Martin."
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781338304572"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FCLAUDIA%252BAND%252BTHE%252BNEW%252BGIRL%252FAnn%252BM.%252BMartin.%252F9781338304572&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DCLAUDIA%252BAND%252BTHE%252BNEW%252BGIRL%252BAnn%252BM.%252BMartin."
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781338304572&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DCLAUDIA%2BAND%2BTHE%2BNEW%2BGIRL"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781338304572%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DCLAUDIA%2BAND%2BTHE%2BNEW%2BGIRL%2BAnn%2BM.%2BMartin.%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/1338236598?tag=NYTBSREV-20","","Dav Pilkey","https://storage.googleapis.com/du-prd/books/images/9781338236590.jpg","338","500","","by Dav Pilkey","","2021-04-08 00:09:08","The seventh book in the Dog Man series. A new villain has a bone to pick with Dog Man while Petey the Cat starts a new life.","","0.00","1338236598","9781338236590","nyt://book/4ba2daae-6658-559b-8a81-bc932033edc9","Scholastic","5","0","","FOR WHOM THE BALL ROLLS","2021-04-08 00:09:08","0","Amazon","https://www.amazon.com/dp/1338236598?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=FOR+WHOM+THE+BALL+ROLLS&author=Dav+Pilkey"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781338236590"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FFOR%252BWHOM%252BTHE%252BBALL%252BROLLS%252FDav%252BPilkey%252F9781338236590&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DFOR%252BWHOM%252BTHE%252BBALL%252BROLLS%252BDav%252BPilkey"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781338236590&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DFOR%2BWHOM%2BTHE%2BBALL%2BROLLS"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781338236590%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DFOR%2BWHOM%2BTHE%2BBALL%2BROLLS%2BDav%2BPilkey%26aff%3DNYT"
"","","","","","","","","10018","Mass Market Monthly","mass-market-monthly","Mass Market","MONTHLY","null","null","null","","https://www.amazon.com/dp/0062353640?tag=NYTBSREV-20","","Julia Quinn","https://storage.googleapis.com/du-prd/books/images/9780062424075.jpg","310","500","","by Julia Quinn","","2021-04-08 00:09:02","The second book in the Bridgerton series. Kate Sheffield gets in the way of Anthony Bridgerton's intent to marry.","","0.00","0062353640","9780062353641","nyt://book/7beb3dd2-f774-5b86-b085-fe9328338c43","Avon","1","0","","THE VISCOUNT WHO LOVED ME","2021-04-08 00:09:02","0","Amazon","https://www.amazon.com/dp/0062353640?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=THE+VISCOUNT+WHO+LOVED+ME&author=Julia+Quinn"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062353641"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BVISCOUNT%252BWHO%252BLOVED%252BME%252FJulia%252BQuinn%252F9780062353641&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BVISCOUNT%252BWHO%252BLOVED%252BME%252BJulia%252BQuinn"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062353641&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DTHE%2BVISCOUNT%2BWHO%2BLOVED%2BME"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062353641%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BVISCOUNT%2BWHO%2BLOVED%2BME%2BJulia%2BQuinn%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/0385545932?tag=NYTBSREV-20","","John Grisham","https://storage.googleapis.com/du-prd/books/images/9780385545938.jpg","329","500","","by John Grisham","","2021-04-08 00:09:02","The line between fact and fiction becomes blurred when an author of thrillers is found dead after a hurricane hits Camino Island.","","0.00","059315777X","9780593157770","nyt://book/22d5699f-fd2c-5b98-8f4d-1aca1983ff1d","Dell","2","0","","CAMINO WINDS","2021-04-08 00:09:02","0","Amazon","https://www.amazon.com/dp/0385545932?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=CAMINO+WINDS&author=John+Grisham"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593157770"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FCAMINO%252BWINDS%252FJohn%252BGrisham%252F9780593157770&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DCAMINO%252BWINDS%252BJohn%252BGrisham"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780593157770&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DCAMINO%2BWINDS"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780593157770%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DCAMINO%2BWINDS%2BJohn%2BGrisham%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/0062353659?tag=NYTBSREV-20","","Julia Quinn","https://storage.googleapis.com/du-prd/books/images/9781501946127.jpg","316","500","","by Julia Quinn","","2021-04-08 00:09:02","The third book in the Bridgerton series. Sophie Beckett spends time in the arms of Benedict Bridgerton during a masquerade ball.","","0.00","0062353659","9780062353658","nyt://book/20e6b8a3-acf8-5126-b3fc-c06b78b9cadb","Avon","3","0","","AN OFFER FROM A GENTLEMAN","2021-04-08 00:09:02","0","Amazon","https://www.amazon.com/dp/0062353659?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=AN+OFFER+FROM+A+GENTLEMAN&author=Julia+Quinn"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062353658"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FAN%252BOFFER%252BFROM%252BA%252BGENTLEMAN%252FJulia%252BQuinn%252F9780062353658&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DAN%252BOFFER%252BFROM%252BA%252BGENTLEMAN%252BJulia%252BQuinn"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062353658&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DAN%2BOFFER%2BFROM%2BA%2BGENTLEMAN"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062353658%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DAN%2BOFFER%2BFROM%2BA%2BGENTLEMAN%2BJulia%2BQuinn%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/0062911414?tag=NYTBSREV-20","","Julia Quinn","https://storage.googleapis.com/du-prd/books/images/9780062424037.jpg","332","500","","by Julia Quinn","","2021-04-08 00:09:03","The first book in the Bridgerton series. Daphne Bridgerton’s reputation soars when she colludes with the Duke of Hastings. The basis of the Netflix series “Bridgerton.”","","0.00","0063078902","9780063078901","nyt://book/334a36e1-23d3-547a-b86e-4ca618f9e355","Avon","4","0","","THE DUKE AND I","2021-04-08 00:09:03","0","Amazon","https://www.amazon.com/dp/0062911414?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=THE+DUKE+AND+I&author=Julia+Quinn"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063078901"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BDUKE%252BAND%252BI%252FJulia%252BQuinn%252F9780063078901&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BDUKE%252BAND%252BI%252BJulia%252BQuinn"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780063078901&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DTHE%2BDUKE%2BAND%2BI"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780063078901%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BDUKE%2BAND%2BI%2BJulia%2BQuinn%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/0399179569?tag=NYTBSREV-20","","Danielle Steel","https://storage.googleapis.com/du-prd/books/images/9780399179563.jpg","328","500","","by Danielle Steel","","2021-04-08 00:09:03","An affair wrecks a marriage and a daughter seeks to get out from her family’s shadow while old dreams and new love are pursued.","","0.00","0399179585","9780399179587","nyt://book/78125b0c-c6e6-5bf6-9000-6263a584b977","Dell","5","0","","THE NUMBERS GAME","2021-04-08 00:09:03","0","Amazon","https://www.amazon.com/dp/0399179569?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=THE+NUMBERS+GAME&author=Danielle+Steel"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780399179587"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BNUMBERS%252BGAME%252FDanielle%252BSteel%252F9780399179587&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BNUMBERS%252BGAME%252BDanielle%252BSteel"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780399179587&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DTHE%2BNUMBERS%2BGAME"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780399179587%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BNUMBERS%2BGAME%2BDanielle%2BSteel%26aff%3DNYT"
